amedas_id,amedas_subid,,fuken_id,type,f_pre,f_tem,f_wsd,f_sun,f_snc,station_name,station_name_kana,location,,,longitude,,,latitude,height,height_wsd,height_tem,,obs_started_pre,obs_started_others,note1,note2,supervisor,station_id,old_station_id
41361,0,栃木,41,四,Y,Y,Y,Y,N,佐野,サノ,佐野市田沼町,36,21.8,36.3633,139,34.2,139.5700,68,10.8,1.5,(昭50.5.20)昭53.1.9,1975/05/20,1978/01/09,,,宇都宮地方気象台,1018,
41371,0,栃木,41,雨,Y,N,N,N,N,栃木,トチギ,栃木市平井町,36,22.4,36.3733,139,42.2,139.7033,65,,,#,1974/11/01,,,,宇都宮地方気象台,340,
41376,0,栃木,41,四,Y,Y,Y,Y,N,小山,オヤマ,小山市出井,36,20.3,36.3383,139,49.8,139.8300,44,10,1.5,#昭53.1.10,1974/11/01,1978/01/10,,,宇都宮地方気象台,341,
42046,0,群馬,42,四,Y,Y,Y,Y,N,藤原,フジワラ,利根郡みなかみ町藤原字屋倉,36,51.8,36.8633,139,3.5,139.0583,700,8.5,3.5,昭52.11.11,1977/11/11,1977/11/11,42900,,前橋地方気象台,1222,
42091,0,群馬,42,四,Y,Y,Y,Y,N,みなかみ,ミナカミ,利根郡みなかみ町幸知,36,48,36.8000,138,59.5,138.9917,531,8.5,3,(昭50.5.20)昭52.12.23,1975/05/20,1977/12/23,42905,,前橋地方気象台,1019,
42106,0,群馬,42,雨,Y,N,N,N,N,片品,カタシナ,利根郡片品村鎌田,36,46.3,36.7717,139,14.3,139.2383,868,,,昭52.7.19,1977/07/19,1977/07/19,,,前橋地方気象台,1174,
42121,0,群馬,42,四,Y,Y,Y,Y,N,草津,クサツ,吾妻郡草津町草津,36,37,36.6167,138,35.5,138.5917,1223,7.5,2.5,#昭52.12.23,1974/11/01,1977/12/23,42910,,前橋地方気象台,343,
42146,0,群馬,42,四,Y,Y,Y,Y,N,沼田,ヌマタ,沼田市高橋場町,36,39.2,36.6533,139,3.6,139.0600,439,17.5,1.5,#昭52.12.21,1974/11/01,1977/12/21,,,前橋地方気象台,346,
42186,0,群馬,42,四,Y,Y,Y,Y,N,中之条,ナカノジョウ,吾妻郡中之条町伊勢町,36,35.2,36.5867,138,51,138.8500,354,10,1.5,(昭50.5.20)昭52.12.21,1975/05/20,1977/12/21,,,前橋地方気象台,1020,
42221,0,群馬,42,四,Y,Y,Y,Y,N,田代,タシロ,吾妻郡嬬恋村田代,36,27.8,36.4633,138,27.8,138.4633,1230,6.5,2,#昭52.12.22,1974/11/01,1977/12/22,,,前橋地方気象台,348,
42241,0,群馬,42,雨,Y,N,N,N,N,榛名山,ハルナサン,高崎市榛名湖町沼ノ原甲,36,28.3,36.4717,138,52.4,138.8733,1088,,,#,1974/11/01,,,,前橋地方気象台,349,
42251,0,群馬,42,官,Y,Y,Y,Y,N,前橋,マエバシ,前橋市昭和町　前橋地方気象台,36,24.3,36.4050,139,3.6,139.0600,112,17.3,,#昭50.2.27,1974/11/01,1975/02/27,42915,,前橋地方気象台,47624,
42261,0,群馬,42,雨,Y,N,N,N,N,黒保根,クロホネ,桐生市黒保根町水沼,36,30.1,36.5017,139,17,139.2833,285,,,昭53.6.16,1978/06/16,1978/06/16,,,前橋地方気象台,1259,
42266,0,群馬,42,四,Y,Y,Y,Y,N,桐生,キリュウ,桐生市広沢町,36,23,36.3833,139,20.7,139.3450,87,6.5,1.5,#昭51.2.5,1974/11/01,1976/02/05,,,前橋地方気象台,351,
42286,0,群馬,42,四,Y,Y,Y,Y,N,上里見,カミサトミ,高崎市上里見町,36,22.6,36.3767,138,53.7,138.8950,183,6.5,1.5,#昭52.12.19,1974/11/01,1977/12/19,,,前橋地方気象台,353,
42302,0,群馬,42,四,Y,Y,Y,Y,N,伊勢崎,イセサキ,伊勢崎市宮子町,36,19.9,36.3317,139,9.9,139.1650,64,12,1.5,平10.7.27,1998/07/27,1998/07/27,,,前橋地方気象台,1021,
42326,0,群馬,42,四,Y,Y,Y,Y,N,西野牧,ニシノマキ,甘楽郡下仁田町西野牧,36,14.7,36.2450,138,42.4,138.7067,375,10,1.5,#昭52.12.20,1974/11/01,1977/12/20,,,前橋地方気象台,354,
42341,0,群馬,42,雨,Y,N,N,N,N,藤岡,フジオカ,藤岡市藤岡,36,15,36.2500,139,4.4,139.0733,86,,,#,1974/11/01,,,,前橋地方気象台,355,
42366,0,群馬,42,四,Y,Y,Y,Y,N,館林,タテバヤシ,館林市美園町,36,14,36.2333,139,31.9,139.5317,21,18,1.5,#昭53.12.22,1974/11/01,1978/12/22,,,前橋地方気象台,356,
42396,0,群馬,42,四,Y,Y,Y,Y,N,神流,カンナ,多野郡神流町大字黒田字坂井道下,36,6.5,36.1083,138,53.8,138.8967,357,8.5,1.5,昭52.11.17,1977/11/17,1977/11/17,,,前橋地方気象台,1223,
43051,0,埼玉,43,四,Y,Y,Y,Y,N,寄居,ヨリイ,大里郡寄居町大字折原,36,6.3,36.1050,139,11,139.1833,128,10,1.5,(昭50.5.17)昭52.12.19,1975/05/17,1977/12/19,,,熊谷地方気象台,1009,
43056,0,埼玉,43,官,Y,Y,Y,Y,N,熊谷,クマガヤ,熊谷市桜町　熊谷地方気象台,36,9,36.1500,139,22.8,139.3800,30,16.8,,#昭50.3.3,1974/11/01,1975/03/03,43905,,熊谷地方気象台,47626,
43091,0,埼玉,43,雨,Y,N,N,N,N,上吉田,カミヨシダ,秩父市上吉田,36,3.2,36.0533,138,58.8,138.9800,275,,,昭52.8.25,1977/08/25,1977/08/25,,,熊谷地方気象台,1182,
43121,0,埼玉,43,雨,Y,N,N,N,N,鴻巣,コウノス,鴻巣市中央,36,3.9,36.0650,139,31.3,139.5217,15,,,昭50.6.11,1975/06/11,1975/06/11,,,熊谷地方気象台,1069,
43126,0,埼玉,43,四,Y,Y,Y,Y,N,久喜,クキ,久喜市六万部,36,5.2,36.0867,139,38.1,139.6350,12,10,1.5,#昭52.12.20,1974/11/01,1977/12/20,,,熊谷地方気象台,359,
43151,0,埼玉,43,雨,Y,N,N,N,N,三峰,ミツミネ,秩父市三峰,35,55.6,35.9267,138,55.4,138.9233,975,,,昭50.5.16,1975/05/16,1975/05/16,,,熊谷地方気象台,1000,
43156,0,埼玉,43,官,Y,Y,Y,Y,N,秩父,チチブ,秩父市上町　秩父特別地域気象観測所,35,59.4,35.9900,139,4.4,139.0733,232,17,,#昭50.11.28,1974/11/01,1975/11/28,43900,,熊谷地方気象台,47641,
43157,0,埼玉,43,雨,Y,N,N,N,N,浦山,ウラヤマ,秩父市浦山,35,55.2,35.9200,139,4.2,139.0700,400,,,昭52.6.28,1977/06/28,1977/06/28,,,熊谷地方気象台,1159,
43162,0,埼玉,43,雨,Y,N,N,N,N,ときがわ,トキガワ,比企郡ときがわ町大字大野,35,59.4,35.9900,139,12.4,139.2067,295,,,平12.4.28,2000/04/28,2000/04/28,,,熊谷地方気象台,1497,
43171,0,埼玉,43,四,Y,Y,Y,Y,N,鳩山,ハトヤマ,比企郡鳩山町赤沼字雷,35,59.1,35.9850,139,20.1,139.3350,44,6.5,1.5,昭52.12.22,1977/12/22,1977/12/22,,,熊谷地方気象台,1232,
43231,0,埼玉,43,雨,Y,N,N,N,N,飯能,ハンノウ,飯能市征矢町,35,50.3,35.8383,139,19.3,139.3217,84,,,#,1974/11/01,,,,熊谷地方気象台,362,
43241,0,埼玉,43,四,Y,Y,Y,Y,N,さいたま,サイタマ,さいたま市桜区大字宿,35,52.5,35.8750,139,35.2,139.5867,8,10,1.5,#昭52.12.22,1974/11/01,1977/12/22,,,熊谷地方気象台,363,
43256,0,埼玉,43,四,Y,Y,Y,Y,N,越谷,コシガヤ,越谷市大字北後谷,35,53,35.8833,139,45.4,139.7567,3,10,1.5,#昭52.12.20,1974/11/01,1977/12/20,,,熊谷地方気象台,364,
43266,0,埼玉,43,四,Y,Y,Y,Y,N,所沢,トコロザワ,所沢市勝楽寺,35,46.4,35.7733,139,24.8,139.4133,119,10,1.5,(昭50.6.11)昭52.12.21,1975/06/11,1977/12/21,,,熊谷地方気象台,1070,
44046,0,東京,44,四,Y,Y,Y,Y,N,小河内,オゴウチ,西多摩郡奥多摩町原,35,47.5,35.7917,139,3,139.0500,530,9.5,1.5,#昭51.12.15,1974/11/01,1976/12/15,,,東京管区気象台,365,
44051,0,東京,44,雨,Y,N,N,N,N,小沢,オザワ,西多摩郡桧原村,35,44.1,35.7350,139,7.4,139.1233,420,,,昭52.8.2,1977/08/02,1977/08/02,,,東京管区気象台,1180,
44056,0,東京,44,四,Y,Y,Y,Y,N,青梅,オウメ,青梅市新町,35,47.3,35.7883,139,18.7,139.3117,155,10,1.5,(昭50.5.16)昭51.12.14,1975/05/16,1976/12/14,,,東京管区気象台,1001,
44076,0,東京,44,四,Y,Y,Y,Y,N,練馬,ネリマ,練馬区豊玉上,35,44.1,35.7350,139,40.1,139.6683,38,7.9,1.5,(昭50.5.16)昭51.12.17,1975/05/16,1976/12/17,,,東京管区気象台,1002,
44112,0,東京,44,四,Y,Y,Y,Y,N,八王子,ハチオウジ,八王子市元本郷町,35,40,35.6667,139,19,139.3167,123,49.8,1.5,昭58.9.30,1983/09/30,1983/09/30,,,東京管区気象台,366,
44116,0,東京,44,四,Y,Y,Y,Y,N,府中,フチュウ,府中市幸町,35,41,35.6833,139,28.9,139.4817,59,9.3,1.5,昭51.12.14,1976/12/14,1976/12/14,,,東京管区気象台,1133,
44126,0,東京,44,雨,Y,N,N,N,N,世田谷,セタガヤ,世田谷区岡本,35,37.6,35.6267,139,37.2,139.6200,35,,,#,1974/11/01,,,,東京管区気象台,368,
44132,0,東京,44,官,Y,Y,N,N,N,東京,トウキョウ,千代田区大手町　東京管区気象台,35,41.4,35.6900,139,45.6,139.7600,6,,,平19.11.1,2007/11/01,2007/11/01,44900,気温、雨,東京管区気象台,47662,
44132,1,東京,44,官,N,N,Y,Y,N,東京,トウキョウ,千代田区北の丸公園,35,41.5,35.6917,139,45.1,139.7517,20,35.1,,平19.11.1,2007/11/01,2007/11/01,,風、日照,東京管区気象台,47662,
44136,0,東京,44,四,Y,Y,Y,Y,N,江戸川臨海,エドガワリンカイ,江戸川区臨海町,35,38.3,35.6383,139,51.8,139.8633,5,10.2,,#昭51.12.13,1974/11/01,1976/12/13,,,東京管区気象台,370,
44166,0,東京,44,官,Y,Y,Y,N,N,羽田,ハネダ,大田区羽田空港　東京航空地方気象台,35,33.2,35.5533,139,46.8,139.7800,6,10,,#平5.10.12,1974/11/01,1993/10/12,,日照を除く,東京管区気象台,371,
44172,0,東京,44,官,Y,Y,Y,Y,N,大島,オオシマ,大島町元町字家の上　大島特別地域気象観測所,34,44.9,34.7483,139,21.7,139.3617,74,27.1,,平3.12.18,1991/12/18,1991/12/18,,,東京管区気象台,47675,
44173,0,東京,44,官,Y,Y,Y,N,N,大島北ノ山,オオシマキタノヤマ,大島町元町字北の山　大島空港分室,34,46.9,34.7817,139,21.6,139.3600,38,9,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,東京管区気象台,1467,
44207,0,東京,44,官,Y,Y,Y,N,N,新島,ニイジマ,新島村川原　新島航空気象観測所,34,22.1,34.3683,139,16.1,139.2683,29,6,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,東京管区気象台,1522,1134
44216,0,東京,44,官,Y,Y,Y,N,N,神津島,コウヅシマ,神津島村金長　神津島航空気象観測所,34,11.3,34.1883,139,8,139.1333,138,9.5,,平15.1.1,2003/01/01,2003/01/01,,日照を除く,東京管区気象台,1523,1505
44226,0,東京,44,官,Y,Y,Y,Y,N,三宅島,ミヤケジマ,三宅島三宅村神着　三宅島特別地域気象観測所,34,7.4,34.1233,139,31.3,139.5217,36,12.9,,#昭50.12.10,1974/11/01,1975/12/10,,,東京管区気象台,47677,
44228,0,東京,44,官,Y,Y,Y,N,N,三宅坪田,ミヤケツボタ,三宅島三宅村坪田　三宅島航空気象観測所,34,4.4,34.0733,139,33.6,139.5600,20,6.9,,平12.9.11,2000/09/11,2000/09/11,,日照を除く,東京管区気象台,1506,
44262,0,東京,44,官,Y,Y,Y,Y,N,八重見ヶ原,ヤエミガハラ,八丈島八丈町大賀郷　八丈島空港出張所,33,6.9,33.1150,139,47.1,139.7850,92,8.8,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,東京管区気象台,1468,
44263,0,東京,44,官,Y,Y,N,Y,N,八丈島,ハチジョウジマ,八丈島八丈町大賀郷　八丈島特別地域気象観測所,33,7.3,33.1217,139,46.7,139.7783,151,,,昭50.3.13,1975/03/13,1975/03/13,,気温、雨、日照,東京管区気象台,47678,
44263,1,東京,44,官,N,N,Y,N,N,八丈島,ハチジョウジマ,八丈島八丈町大賀郷　,33,6.2,33.1033,139,47,139.7833,74,18.1,,昭50.3.13,1975/03/13,1975/03/13,,風,東京管区気象台,47678,
44301,0,東京,44,官,Y,Y,Y,Y,N,父島,チチジマ,小笠原村父島字西町　父島気象観測所,27,5.5,27.0917,142,11.4,142.1900,3,15.8,,昭61.3.18,1986/03/18,1986/03/18,,,東京管区気象台,47971,
44316,0,東京,44,雨,Y,N,N,N,N,母島,ハハジマ,小笠原村母島字評議平,26,38.1,26.6350,142,9.7,142.1617,32,,,平19.8.29,2007/08/29,2007/08/29,,,東京管区気象台,1595,
44356,0,東京,44,官,Y,Y,Y,Y,N,南鳥島,ミナミトリシマ,小笠原村南鳥島　南鳥島気象観測所,24,17.3,24.2883,153,59,153.9833,7,15.8,,平22.6.1,2010/06/01,2010/06/01,,,東京管区気象台,47991,
50066,0,静岡,50,官,N,Y,N,Y,N,富士山,フジサン,富士宮市富士山頂　富士山特別地域気象観測所,35,21.6,35.3600,138,43.6,138.7267,3775,,,平16.8.26,2004/08/26,2004/08/26,,気温、日照,東京管区気象台,47639,
45061,0,千葉,45,四,Y,Y,Y,Y,N,我孫子,アビコ,我孫子市新木野,35,51.8,35.8633,140,6.6,140.1100,20,10,1.5,平22.3.11,2010/03/11,2010/03/11,,,銚子地方気象台,376,
45081,0,千葉,45,四,Y,Y,Y,Y,N,香取,カトリ,香取市大根,35,51.5,35.8583,140,30.1,140.5017,37,7.9,1.5,平11.10.12,1999/10/12,1999/10/12,,,銚子地方気象台,375,
45086,0,千葉,45,雨,Y,N,N,N,N,東庄,トウノショウ,香取郡東庄町羽計,35,49.3,35.8217,140,41.1,140.6850,52,,,#,1974/11/01,,,,銚子地方気象台,377,
45106,0,千葉,45,四,Y,Y,Y,Y,N,船橋,フナバシ,船橋市薬円台,35,42.7,35.7117,140,2.6,140.0433,28,7.9,1.5,平11.8.3,1999/08/03,1999/08/03,,,銚子地方気象台,1236,
45116,0,千葉,45,四,Y,Y,Y,Y,N,佐倉,サクラ,佐倉市角来字屋敷前,35,43.7,35.7283,140,12.7,140.2117,5,10.4,1.5,(昭50.4.16)昭53.12.18,1975/04/16,1978/12/18,,,銚子地方気象台,916,
45121,0,千葉,45,官,Y,Y,Y,N,N,成田,ナリタ,成田市古込字込前　成田航空地方気象台,35,45.8,35.7633,140,23.1,140.3850,41,11.1,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,銚子地方気象台,378,
45147,0,千葉,45,官,Y,Y,Y,Y,N,銚子,チョウシ,銚子市川口町　銚子地方気象台,35,44.3,35.7383,140,51.4,140.8567,20,28.2,,昭61.8.22,1986/08/22,1986/08/22,45900,,銚子地方気象台,47648,
45181,0,千葉,45,四,Y,Y,Y,Y,N,横芝光,ヨコシバヒカリ,山武郡横芝光町横芝,35,39.4,35.6567,140,28.8,140.4800,6,10,1.5,(昭50.5.16)昭53.1.10,1975/05/16,1978/01/10,,,銚子地方気象台,1003,
45212,0,千葉,45,官,Y,Y,Y,Y,N,千葉,チバ,千葉市中央区中央港　千葉特別地域気象観測所,35,36.1,35.6017,140,6.2,140.1033,4,47.9,,昭56.3.30,1981/03/30,1981/03/30,45905,,銚子地方気象台,47682,
45261,0,千葉,45,四,Y,Y,Y,Y,N,茂原,モバラ,茂原市早野字川中島,35,25,35.4167,140,18.6,140.3100,9,10,1.5,#昭53.1.11,1974/11/01,1978/01/11,,,銚子地方気象台,381,
45282,0,千葉,45,四,Y,Y,Y,Y,N,木更津,キサラヅ,木更津市請西南,35,21.7,35.3617,139,56.4,139.9400,60,10.1,1.5,平18.9.22,2006/09/22,2006/09/22,,,銚子地方気象台,382,
45291,0,千葉,45,四,Y,Y,Y,Y,N,牛久,ウシク,市原市米沢,35,23.8,35.3967,140,8.9,140.1483,30,9.4,1.5,昭53.1.11,1978/01/11,1978/01/11,,,銚子地方気象台,1238,
45326,0,千葉,45,四,Y,Y,Y,Y,N,坂畑,サカハタ,君津市坂畑,35,14.1,35.2350,140,5.9,140.0983,120,10,1.5,昭53.1.12,1978/01/12,1978/01/12,,,銚子地方気象台,1241,
45331,0,千葉,45,雨,Y,N,N,N,N,大多喜,オオタキ,夷隅郡大多喜町松尾,35,15.1,35.2517,140,12.9,140.2150,70,,,昭50.5.16,1975/05/16,1975/05/16,,,銚子地方気象台,1004,
45346,0,千葉,45,雨,Y,N,N,N,N,鋸南,キョナン,安房郡鋸南町大六,35,7.3,35.1217,139,50.2,139.8367,10,,,#,1974/11/01,,,,銚子地方気象台,383,
45361,0,千葉,45,四,Y,Y,Y,Y,N,鴨川,カモガワ,鴨川市横渚,35,6.7,35.1117,140,6,140.1000,5,10,1.5,#昭53.1.13,1974/11/01,1978/01/13,,,銚子地方気象台,384,
45371,0,千葉,45,官,Y,Y,Y,Y,N,勝浦,カツウラ,勝浦市墨名　勝浦特別地域気象観測所,35,9,35.1500,140,18.7,140.3117,12,12.3,,#昭50.12.7,1974/11/01,1975/12/07,,,銚子地方気象台,47674,
45401,0,千葉,45,官,Y,Y,Y,Y,N,館山,タテヤマ,館山市長須賀　館山特別地域気象観測所,34,59.2,34.9867,139,51.9,139.8650,6,21.8,,#昭50.3.12,1974/11/01,1975/03/12,,,銚子地方気象台,47672,
46001,0,神奈川,46,雨,Y,N,N,N,N,相模湖,サガミコ,相模原市緑区相模湖町与瀬,35,36.8,35.6133,139,11.6,139.1933,188,,,#,1974/11/01,,,,横浜地方気象台,387,
46046,0,神奈川,46,雨,Y,N,N,N,N,相模原中央,サガミハラチュウオウ,相模原市中央区中央,35,34.3,35.5717,139,22.2,139.3700,149,,,昭50.5.16,1975/05/16,1975/05/16,,,横浜地方気象台,1005,
46061,0,神奈川,46,雨,Y,N,N,N,N,日吉,ヒヨシ,横浜市港北区日吉,35,33.1,35.5517,139,39,139.6500,57,,,昭50.5.16,1975/05/16,1975/05/16,,,横浜地方気象台,1006,
46076,0,神奈川,46,雨,Y,N,N,N,N,丹沢湖,タンザワコ,足柄上郡山北町神尾田,35,24.6,35.4100,139,2.6,139.0433,330,,,昭51.5.26,1976/05/26,1976/05/26,,,横浜地方気象台,1096,
46091,0,神奈川,46,四,Y,Y,Y,Y,N,海老名,エビナ,海老名市中新田,35,26,35.4333,139,23.2,139.3867,18,6.5,1.5,#昭53.1.17,1974/11/01,1978/01/17,,,横浜地方気象台,388,
46106,0,神奈川,46,官,Y,Y,Y,Y,N,横浜,ヨコハマ,横浜市中区山手町　横浜地方気象台,35,26.3,35.4383,139,39.1,139.6517,39,19.5,,#昭50.3.8,1974/11/01,1975/03/08,46900,,横浜地方気象台,47670,
46136,0,神奈川,46,雨,Y,N,N,N,N,平塚,ヒラツカ,平塚市公所,35,20.7,35.3450,139,18.3,139.3050,20,,,昭50.5.16,1975/05/16,1975/05/16,,,横浜地方気象台,1007,
46141,0,神奈川,46,四,Y,Y,Y,Y,N,辻堂,ツジドウ,藤沢市辻堂西海岸,35,19.2,35.3200,139,27,139.4500,5,10,1.5,平4.2.10,1992/02/10,1992/02/10,,,横浜地方気象台,1443,
46161,0,神奈川,46,雨,Y,N,N,N,N,箱根,ハコネ,足柄下郡箱根町芦ノ湯,35,13.3,35.2217,139,2.5,139.0417,855,,,#,1974/11/01,,,,横浜地方気象台,390,
46166,0,神奈川,46,四,Y,Y,Y,Y,N,小田原,オダワラ,小田原市扇町,35,16.6,35.2767,139,9.3,139.1550,14,10,1.5,(昭50.5.16)昭53.1.17,1975/05/16,1978/01/17,,,横浜地方気象台,1008,
46211,0,神奈川,46,四,Y,Y,Y,Y,N,三浦,ミウラ,三浦市初声町下宮田,35,10.7,35.1783,139,37.8,139.6300,42,10,1.5,#昭53.1.20,1974/11/01,1978/01/20,,,横浜地方気象台,392,
48031,0,長野,48,四,Y,Y,Y,Y,N,野沢温泉,ノザワオンセン,下高井郡野沢温泉村大字豊郷字南原,36,54.7,36.9117,138,26.5,138.4417,576,10,3,#昭53.11.16,1974/11/01,1978/11/16,48900,,長野地方気象台,393,
48061,0,長野,48,四,Y,Y,Y,Y,N,信濃町,シナノマチ,上水内郡信濃町柏原字小丸山,36,48.5,36.8083,138,11.9,138.1983,685,9.5,3,#昭53.11.17,1974/11/01,1978/11/17,48905,,長野地方気象台,394,
48066,0,長野,48,四,Y,Y,Y,Y,N,飯山,イイヤマ,飯山市大字飯山字大道東,36,52.5,36.8750,138,22.5,138.3750,313,8.5,3,#昭53.11.16,1974/11/01,1978/11/16,48910,,長野地方気象台,395,
48097,0,長野,48,雨,Y,N,N,N,N,小谷,オタリ,北安曇郡小谷村中土,36,49.3,36.8217,137,55.8,137.9300,550,,,昭58.10.13,1983/10/13,1983/10/13,48915,,長野地方気象台,1411,
48141,0,長野,48,四,Y,Y,Y,Y,N,白馬,ハクバ,北安曇郡白馬村北城,36,41.9,36.6983,137,51.7,137.8617,703,8.5,3,#昭53.11.21,1974/11/01,1978/11/21,48920,,長野地方気象台,396,
48146,0,長野,48,雨,Y,N,N,N,N,鬼無里,キナサ,長野市鬼無里,36,41.3,36.6883,137,57.9,137.9650,778,,,昭52.6.29,1977/06/29,1977/06/29,,,長野地方気象台,1162,
48156,0,長野,48,官,Y,Y,Y,Y,N,長野,ナガノ,長野市箱清水　長野地方気象台,36,39.7,36.6617,138,11.5,138.1917,418,19,,#昭50.3.24,1974/11/01,1975/03/24,48925,,長野地方気象台,47610,
48172,0,長野,48,雨,Y,N,N,N,N,笠岳,カサダケ,上高井郡高山村奥山田,36,40,36.6667,138,27.4,138.4567,1490,,,昭54.7.12,1979/07/12,1979/07/12,,,長野地方気象台,398,
48191,0,長野,48,四,Y,Y,Y,Y,N,大町,オオマチ,大町市大町,36,31.4,36.5233,137,50,137.8333,784,10,2,#昭53.11.20,1974/11/01,1978/11/20,48930,,長野地方気象台,399,
48196,0,長野,48,四,Y,Y,Y,Y,N,信州新町,シンシュウシンマチ,長野市信州新町牧田中,36,32.9,36.5483,137,59.8,137.9967,509,9.5,1.5,#昭53.11.17,1974/11/01,1978/11/17,,,長野地方気象台,400,
48216,0,長野,48,四,Y,Y,Y,Y,N,菅平,スガダイラ,上田市菅平高原,36,31.9,36.5317,138,19.5,138.3250,1253,10,2,(昭50.5.14)昭53.11.15,1975/05/14,1978/11/15,48935,,長野地方気象台,992,
48247,0,長野,48,雨,Y,N,N,N,N,聖高原,ヒジリコウゲン,東筑摩郡麻績村猿ケ馬場峰山,36,29.2,36.4867,138,4.1,138.0683,985,,,昭54.7.19,1979/07/19,1979/07/19,,,長野地方気象台,1360,
48256,0,長野,48,四,Y,Y,Y,Y,N,上田,ウエダ,上田市古里,36,24,36.4000,138,15.9,138.2650,502,6.5,1.5,#昭51.3.16,1974/11/01,1976/03/16,,,長野地方気象台,402,
48296,0,長野,48,四,Y,Y,Y,Y,N,穂高,ホタカ,安曇野市穂高,36,20.6,36.3433,137,52.9,137.8817,540,10,1.5,#昭53.11.21,1974/11/01,1978/11/21,,,長野地方気象台,404,
48321,0,長野,48,四,Y,Y,Y,Y,N,東御,トウミ,東御市新張,36,23,36.3833,138,23,138.3833,958,10,1.5,(昭50.5.14)昭53.12.1,1975/05/14,1978/12/01,,,長野地方気象台,993,
48331,0,長野,48,官,Y,Y,Y,Y,N,軽井沢,カルイザワ,北佐久郡軽井沢町追分　軽井沢特別地域気象観測所,36,20.5,36.3417,138,32.8,138.5467,999,15.1,,#昭50.12.2,1974/11/01,1975/12/02,48938,,長野地方気象台,47622,
48346,0,長野,48,雨,Y,N,N,N,N,上高地,カミコウチ,松本市安曇上高地国有林,36,14.8,36.2467,137,38,137.6333,1510,,,昭50.5.14,1975/05/14,1975/05/14,,,長野地方気象台,994,
48361,0,長野,48,官,Y,Y,Y,Y,N,松本,マツモト,松本市沢村　松本特別地域気象観測所,36,14.7,36.2450,137,58.2,137.9700,610,17.3,,#昭50.3.12,1974/11/01,1975/03/12,48936,,長野地方気象台,47618,
48363,0,長野,48,官,Y,Y,Y,N,N,松本今井,マツモトイマイ,松本市大字空港東　松本空港分室,36,10,36.1667,137,55.3,137.9217,658,9,,平18.3.16,2006/03/16,2006/03/16,,日照を除く,長野地方気象台,1529,
48371,0,長野,48,雨,Y,N,N,N,N,鹿教湯,カケユ,上田市鹿教湯温泉,36,18.1,36.3017,138,8.2,138.1367,721,,,#,1974/11/01,,,,長野地方気象台,407,
48381,0,長野,48,四,Y,Y,Y,Y,N,立科,タテシナ,北佐久郡立科町芦田,36,16.3,36.2717,138,18.8,138.3133,715,10,1.5,昭53.12.1,1978/12/01,1978/12/01,,,長野地方気象台,1300,
48386,0,長野,48,四,Y,Y,Y,Y,N,佐久,サク,佐久市中込,36,14.8,36.2467,138,28.6,138.4767,683,10,1.5,#昭53.12.1,1974/11/01,1978/12/01,,,長野地方気象台,408,
48436,0,長野,48,雨,Y,N,N,N,N,白樺湖,シラカバコ,茅野市北山,36,6.3,36.1050,138,13.7,138.2283,1440,,,平16.9.9,2004/09/09,2004/09/09,,,長野地方気象台,1550,
48466,0,長野,48,四,Y,Y,Y,Y,N,奈川,ナガワ,松本市奈川,36,5.3,36.0883,137,41,137.6833,1068,10,2,昭53.11.22,1978/11/22,1978/11/22,,,長野地方気象台,1312,
48491,0,長野,48,官,Y,Y,N,N,N,諏訪,スワ,諏訪市湖岸通り　諏訪特別地域気象観測所,36,2.7,36.0450,138,6.5,138.1083,760,,,昭50.12.4,1975/12/04,1975/12/04,48937,気温、雨,長野地方気象台,47620,
48491,1,長野,48,官,N,N,Y,Y,N,諏訪,スワ,諏訪市高島,36,2.4,36.0400,138,6.1,138.1017,759,10.6,,昭50.12.4,1975/12/04,1975/12/04,,風、日照,長野地方気象台,47620,
48516,0,長野,48,雨,Y,N,N,N,N,北相木,キタアイキ,南佐久郡北相木村字板置場,36,4.3,36.0717,138,36.7,138.6117,1185,,,平16.9.8,2004/09/08,2004/09/08,,,長野地方気象台,1549,
